user_id,signup_date,country,signup_channel
USR_000576,2025-03-13,UK,Organic App Store Search
USR_000577,2025-02-08,AU,Apple Search Ads
USR_000578,2025-06-03,US,Organic App Store Search
USR_000579,2025-09-07,CA,Organic App Store Search
USR_000580,2025-06-11,AU,Organic App Store Search
USR_000581,2025-04-28,UK,Web Referral
USR_000582,2025-09-16,US,Organic App Store Search
USR_000583,2025-09-25,FR,Apple Search Ads
USR_000584,2025-02-23,AU,Apple Search Ads
USR_000585,2025-08-24,FR,Organic App Store Search
USR_000586,2025-08-10,DE,Apple Search Ads
USR_000587,2025-09-08,JP,Apple Search Ads
USR_000588,2025-04-22,US,Social Media Campaign
USR_000589,2025-09-12,US,Organic App Store Search
USR_000590,2025-07-26,US,Organic App Store Search
USR_000591,2025-08-17,US,Apple Search Ads
USR_000592,2025-03-07,UK,Organic App Store Search
USR_000593,2025-03-16,CA,Organic App Store Search
USR_000594,2025-04-13,UK,Organic App Store Search
USR_000595,2025-07-11,US,Apple Search Ads
USR_000596,2025-09-09,FR,Organic App Store Search
USR_000597,2025-08-14,US,Apple Search Ads
USR_000598,2025-04-08,US,Web Referral
USR_000599,2025-09-06,AU,Social Media Campaign
USR_000600,2025-06-15,DE,Organic App Store Search
USR_000601,2025-01-30,US,Organic App Store Search
USR_000602,2025-09-04,US,Organic App Store Search
USR_000603,2025-04-16,CA,Organic App Store Search
USR_000604,2025-02-20,US,Organic App Store Search
USR_000605,2025-03-22,US,Organic App Store Search
USR_000606,2025-05-13,CA,Apple Search Ads
USR_000607,2025-05-18,US,Web Referral
USR_000608,2025-07-03,US,Web Referral
USR_000609,2025-03-10,UK,Organic App Store Search
USR_000610,2025-02-03,JP,Apple Search Ads
USR_000611,2025-09-19,JP,Organic App Store Search
USR_000612,2025-02-22,US,Apple Search Ads
USR_000613,2025-07-24,US,Organic App Store Search
USR_000614,2025-05-06,US,Web Referral
USR_000615,2025-08-23,US,Social Media Campaign
USR_000616,2025-02-12,UK,Organic App Store Search
USR_000617,2025-08-28,CA,Social Media Campaign
USR_000618,2025-04-21,UK,Apple Search Ads
USR_000619,2025-09-06,US,Organic App Store Search
USR_000620,2025-05-31,US,Apple Search Ads
USR_000621,2025-07-02,UK,Apple Search Ads
USR_000622,2025-04-05,US,Social Media Campaign
USR_000623,2025-01-08,UK,Social Media Campaign
USR_000624,2025-07-03,CA,Apple Search Ads
USR_000625,2025-07-14,CA,Social Media Campaign
USR_000626,2025-07-14,UK,Web Referral
USR_000627,2025-06-04,UK,Organic App Store Search
USR_000628,2025-04-03,US,Organic App Store Search
USR_000629,2025-06-09,US,Apple Search Ads
USR_000630,2025-03-02,CA,Web Referral
USR_000631,2025-05-02,US,Organic App Store Search
USR_000632,2025-02-20,CA,Organic App Store Search
USR_000633,2025-01-05,AU,Organic App Store Search
USR_000634,2025-04-02,FR,Social Media Campaign
USR_000635,2025-06-19,JP,Web Referral
USR_000636,2025-01-22,US,Organic App Store Search
USR_000637,2025-01-01,JP,Organic App Store Search
USR_000638,2025-05-13,CA,Web Referral
USR_000639,2025-08-21,CA,Organic App Store Search
USR_000640,2025-01-12,US,Social Media Campaign
USR_000641,2025-02-15,FR,Organic App Store Search
USR_000642,2025-02-03,US,Apple Search Ads
USR_000643,2025-03-19,DE,Apple Search Ads
USR_000644,2025-08-06,US,Apple Search Ads
USR_000645,2025-03-14,CA,Web Referral
USR_000646,2025-09-06,US,Web Referral
USR_000647,2025-02-16,US,Social Media Campaign
USR_000648,2025-05-01,US,Organic App Store Search
USR_000649,2025-08-02,US,Organic App Store Search
USR_000650,2025-08-27,US,Organic App Store Search
USR_000651,2025-02-25,UK,Web Referral
USR_000652,2025-04-17,CA,Apple Search Ads
USR_000653,2025-02-17,DE,Web Referral
USR_000654,2025-03-02,CA,Web Referral
USR_000655,2025-01-26,US,Apple Search Ads
USR_000656,2025-09-14,US,Social Media Campaign
USR_000657,2025-01-08,US,Web Referral
USR_000658,2025-04-23,FR,Social Media Campaign
USR_000659,2025-09-10,FR,Apple Search Ads
USR_000660,2025-06-29,US,Social Media Campaign
USR_000661,2025-07-26,US,Organic App Store Search
USR_000662,2025-05-07,FR,Apple Search Ads
USR_000663,2025-02-25,FR,Organic App Store Search
USR_000664,2025-08-02,FR,Organic App Store Search
USR_000665,2025-01-14,DE,Social Media Campaign
USR_000666,2025-01-28,UK,Apple Search Ads
USR_000667,2025-03-19,US,Organic App Store Search
USR_000668,2025-08-04,UK,Organic App Store Search
USR_000669,2025-06-03,UK,Web Referral
USR_000670,2025-01-14,UK,Social Media Campaign
USR_000671,2025-07-06,UK,Organic App Store Search
USR_000672,2025-01-07,US,Web Referral
USR_000673,2025-01-03,US,Organic App Store Search
USR_000674,2025-04-21,US,Apple Search Ads
USR_000675,2025-08-26,US,Apple Search Ads
USR_000676,2025-08-27,UK,Web Referral
USR_000677,2025-08-15,DE,Social Media Campaign
USR_000678,2025-01-15,DE,Organic App Store Search
USR_000679,2025-07-11,US,Apple Search Ads
USR_000680,2025-04-29,UK,Organic App Store Search
USR_000681,2025-01-28,US,Apple Search Ads
USR_000682,2025-07-21,CA,Apple Search Ads
USR_000683,2025-02-08,US,Organic App Store Search
USR_000684,2025-08-19,US,Organic App Store Search
USR_000685,2025-03-27,FR,Organic App Store Search
USR_000686,2025-05-06,UK,Apple Search Ads
USR_000687,2025-01-25,US,Social Media Campaign
USR_000688,2025-05-25,US,Organic App Store Search
USR_000689,2025-01-13,UK,Web Referral
USR_000690,2025-07-31,US,Organic App Store Search
USR_000691,2025-01-25,FR,Apple Search Ads
USR_000692,2025-03-09,UK,Apple Search Ads
USR_000693,2025-03-08,CA,Organic App Store Search
USR_000694,2025-08-21,UK,Organic App Store Search
USR_000695,2025-04-19,US,Web Referral
USR_000696,2025-05-26,US,Apple Search Ads
USR_000697,2025-04-21,US,Organic App Store Search
USR_000698,2025-08-16,UK,Organic App Store Search
USR_000699,2025-04-21,US,Social Media Campaign
USR_000700,2025-02-03,FR,Organic App Store Search
USR_000701,2025-04-21,US,Social Media Campaign
USR_000702,2025-09-21,US,Organic App Store Search
USR_000703,2025-08-24,US,Apple Search Ads
USR_000704,2025-03-24,US,Organic App Store Search
USR_000705,2025-02-11,US,Social Media Campaign
USR_000706,2025-04-11,US,Apple Search Ads
USR_000707,2025-01-06,US,Apple Search Ads
USR_000708,2025-06-29,UK,Organic App Store Search
USR_000709,2025-08-14,CA,Organic App Store Search
USR_000710,2025-08-17,US,Organic App Store Search
USR_000711,2025-05-30,UK,Organic App Store Search
USR_000712,2025-07-17,AU,Social Media Campaign
USR_000713,2025-03-11,JP,Social Media Campaign
USR_000714,2025-04-22,CA,Organic App Store Search
USR_000715,2025-01-04,US,Web Referral
USR_000716,2025-04-05,AU,Web Referral
USR_000717,2025-06-01,UK,Apple Search Ads
USR_000718,2025-05-17,US,Apple Search Ads
USR_000719,2025-09-04,FR,Web Referral
USR_000720,2025-08-31,US,Apple Search Ads
USR_000721,2025-01-31,JP,Apple Search Ads
USR_000722,2025-02-09,AU,Apple Search Ads
USR_000723,2025-08-17,CA,Organic App Store Search
USR_000724,2025-02-05,AU,Social Media Campaign
USR_000725,2025-08-11,UK,Apple Search Ads
USR_000726,2025-01-06,UK,Apple Search Ads
USR_000727,2025-08-08,FR,Organic App Store Search
USR_000728,2025-03-16,CA,Organic App Store Search
USR_000729,2025-01-04,FR,Organic App Store Search
USR_000730,2025-05-14,FR,Organic App Store Search
USR_000731,2025-04-28,JP,Social Media Campaign
USR_000732,2025-04-04,AU,Organic App Store Search
USR_000733,2025-03-03,UK,Organic App Store Search
USR_000734,2025-07-13,US,Apple Search Ads
USR_000735,2025-07-22,AU,Apple Search Ads
USR_000736,2025-01-26,US,Organic App Store Search
USR_000737,2025-06-22,US,Organic App Store Search
USR_000738,2025-05-13,US,Web Referral
USR_000739,2025-04-28,FR,Organic App Store Search
USR_000740,2025-07-31,FR,Social Media Campaign
USR_000741,2025-08-13,CA,Organic App Store Search
USR_000742,2025-01-20,UK,Apple Search Ads
USR_000743,2025-04-23,CA,Organic App Store Search
USR_000744,2025-05-20,CA,Social Media Campaign
USR_000745,2025-02-16,US,Organic App Store Search
USR_000746,2025-01-01,US,Organic App Store Search
USR_000747,2025-03-31,US,Organic App Store Search
USR_000748,2025-05-22,UK,Social Media Campaign
USR_000749,2025-02-07,CA,Social Media Campaign
USR_000750,2025-05-19,UK,Organic App Store Search
USR_000751,2025-09-16,JP,Organic App Store Search
USR_000752,2025-06-10,US,Social Media Campaign
USR_000753,2025-06-27,US,Social Media Campaign
USR_000754,2025-01-10,US,Apple Search Ads
USR_000755,2025-09-18,US,Web Referral
USR_000756,2025-05-18,US,Organic App Store Search
USR_000757,2025-06-21,US,Organic App Store Search
USR_000758,2025-01-13,UK,Organic App Store Search
USR_000759,2025-06-17,US,Apple Search Ads
USR_000760,2025-05-10,AU,Organic App Store Search
USR_000761,2025-03-25,UK,Organic App Store Search
USR_000762,2025-04-11,US,Organic App Store Search
USR_000763,2025-09-22,DE,Apple Search Ads
USR_000764,2025-02-07,US,Organic App Store Search
USR_000765,2025-04-04,DE,Organic App Store Search
USR_000766,2025-04-05,FR,Web Referral
USR_000767,2025-03-10,US,Organic App Store Search
USR_000768,2025-08-24,FR,Organic App Store Search
USR_000769,2025-05-17,DE,Apple Search Ads
USR_000770,2025-03-17,FR,Social Media Campaign
USR_000771,2025-02-04,CA,Apple Search Ads
USR_000772,2025-01-01,US,Organic App Store Search
USR_000773,2025-03-01,FR,Social Media Campaign
USR_000774,2025-09-24,US,Apple Search Ads
USR_000775,2025-08-17,US,Organic App Store Search
USR_000776,2025-09-27,US,Apple Search Ads
USR_000777,2025-08-01,US,Apple Search Ads
USR_000778,2025-06-14,UK,Apple Search Ads
USR_000779,2025-01-05,AU,Web Referral
USR_000780,2025-03-19,FR,Apple Search Ads
USR_000781,2025-03-03,US,Social Media Campaign
USR_000782,2025-05-12,JP,Apple Search Ads
USR_000783,2025-03-30,FR,Organic App Store Search
USR_000784,2025-08-25,US,Apple Search Ads
USR_000785,2025-02-11,US,Organic App Store Search
USR_000786,2025-03-30,DE,Organic App Store Search
USR_000787,2025-04-14,CA,Social Media Campaign
USR_000788,2025-01-14,DE,Apple Search Ads
USR_000789,2025-06-28,AU,Organic App Store Search
USR_000790,2025-05-05,UK,Organic App Store Search
USR_000791,2025-01-23,US,Organic App Store Search
USR_000792,2025-03-04,UK,Social Media Campaign
USR_000793,2025-05-23,US,Organic App Store Search
USR_000794,2025-06-02,CA,Apple Search Ads
USR_000795,2025-05-25,DE,Apple Search Ads
USR_000796,2025-08-13,UK,Organic App Store Search
USR_000797,2025-04-14,JP,Organic App Store Search
USR_000798,2025-04-14,UK,Organic App Store Search
USR_000799,2025-02-08,AU,Social Media Campaign
USR_000800,2025-07-17,CA,Social Media Campaign
USR_000801,2025-05-14,JP,Apple Search Ads
USR_000802,2025-03-08,AU,Apple Search Ads
USR_000803,2025-06-28,US,Organic App Store Search
USR_000804,2025-02-11,JP,Organic App Store Search
USR_000805,2025-01-15,CA,Social Media Campaign
USR_000806,2025-04-21,US,Social Media Campaign
USR_000807,2025-06-06,CA,Apple Search Ads
USR_000808,2025-08-19,FR,Apple Search Ads
USR_000809,2025-06-06,UK,Organic App Store Search
USR_000810,2025-02-07,US,Organic App Store Search
USR_000811,2025-04-07,DE,Apple Search Ads
USR_000812,2025-09-11,DE,Web Referral
USR_000813,2025-07-15,UK,Organic App Store Search
USR_000814,2025-03-27,US,Organic App Store Search
USR_000815,2025-01-10,US,Organic App Store Search
USR_000816,2025-01-05,AU,Organic App Store Search
USR_000817,2025-05-03,DE,Apple Search Ads
USR_000818,2025-04-28,US,Web Referral
USR_000819,2025-06-08,US,Social Media Campaign
USR_000820,2025-08-16,US,Social Media Campaign
USR_000821,2025-08-04,AU,Apple Search Ads
USR_000822,2025-07-03,US,Organic App Store Search
USR_000823,2025-01-15,US,Web Referral
USR_000824,2025-06-06,US,Organic App Store Search
USR_000825,2025-05-16,CA,Web Referral
USR_000826,2025-09-18,US,Social Media Campaign
USR_000827,2025-06-06,US,Organic App Store Search
USR_000828,2025-02-16,FR,Apple Search Ads
USR_000829,2025-06-22,US,Organic App Store Search
USR_000830,2025-05-10,US,Organic App Store Search
USR_000831,2025-04-05,FR,Organic App Store Search
USR_000832,2025-04-25,US,Social Media Campaign
USR_000833,2025-08-31,UK,Social Media Campaign
USR_000834,2025-03-10,US,Organic App Store Search
USR_000835,2025-05-28,DE,Organic App Store Search
USR_000836,2025-01-11,US,Apple Search Ads
USR_000837,2025-09-11,DE,Organic App Store Search
USR_000838,2025-02-07,US,Apple Search Ads
USR_000839,2025-05-14,US,Apple Search Ads
USR_000840,2025-07-19,DE,Organic App Store Search
USR_000841,2025-01-23,JP,Organic App Store Search
USR_000842,2025-08-06,US,Apple Search Ads
USR_000843,2025-05-21,DE,Organic App Store Search
USR_000844,2025-04-14,US,Organic App Store Search
USR_000845,2025-07-29,UK,Organic App Store Search
USR_000846,2025-04-21,US,Organic App Store Search
USR_000847,2025-04-14,CA,Social Media Campaign
USR_000848,2025-06-20,US,Apple Search Ads
USR_000849,2025-05-13,US,Apple Search Ads
USR_000850,2025-05-07,US,Organic App Store Search
USR_000851,2025-04-16,US,Organic App Store Search
USR_000852,2025-04-02,FR,Organic App Store Search
USR_000853,2025-02-20,JP,Social Media Campaign
USR_000854,2025-01-29,DE,Organic App Store Search
USR_000855,2025-08-02,US,Apple Search Ads
USR_000856,2025-09-24,US,Organic App Store Search
USR_000857,2025-09-14,AU,Web Referral
USR_000858,2025-04-11,JP,Web Referral
USR_000859,2025-04-20,UK,Organic App Store Search
USR_000860,2025-07-01,DE,Apple Search Ads
USR_000861,2025-01-01,JP,Organic App Store Search
USR_000862,2025-02-24,FR,Apple Search Ads
USR_000863,2025-05-29,US,Organic App Store Search
USR_000864,2025-05-17,US,Organic App Store Search
USR_000865,2025-07-21,UK,Organic App Store Search
USR_000866,2025-04-27,UK,Web Referral
USR_000867,2025-06-03,US,Social Media Campaign
USR_000868,2025-03-04,US,Organic App Store Search
USR_000869,2025-09-01,DE,Apple Search Ads
USR_000870,2025-01-25,UK,Organic App Store Search
USR_000871,2025-03-31,US,Organic App Store Search
USR_000872,2025-03-16,CA,Social Media Campaign
USR_000873,2025-07-29,CA,Organic App Store Search
USR_000874,2025-01-17,DE,Apple Search Ads
USR_000875,2025-05-08,US,Organic App Store Search
USR_000876,2025-09-08,AU,Organic App Store Search
USR_000877,2025-06-28,UK,Organic App Store Search
USR_000878,2025-07-01,US,Web Referral
USR_000879,2025-06-01,DE,Social Media Campaign
USR_000880,2025-01-25,US,Organic App Store Search
USR_000881,2025-06-29,US,Social Media Campaign
USR_000882,2025-07-17,US,Web Referral
USR_000883,2025-06-10,US,Organic App Store Search
USR_000884,2025-06-26,US,Organic App Store Search
USR_000885,2025-03-04,DE,Organic App Store Search
USR_000886,2025-05-30,US,Organic App Store Search
USR_000887,2025-06-03,JP,Apple Search Ads
USR_000888,2025-06-05,UK,Organic App Store Search
USR_000889,2025-02-18,US,Organic App Store Search
USR_000890,2025-03-25,US,Organic App Store Search
USR_000891,2025-06-26,UK,Organic App Store Search
USR_000892,2025-05-28,CA,Apple Search Ads
USR_000893,2025-04-28,US,Apple Search Ads
USR_000894,2025-03-04,US,Organic App Store Search
USR_000895,2025-07-08,DE,Organic App Store Search
USR_000896,2025-02-18,US,Organic App Store Search
USR_000897,2025-09-14,FR,Web Referral
USR_000898,2025-08-12,CA,Organic App Store Search
USR_000899,2025-05-21,US,Organic App Store Search
USR_000900,2025-08-03,US,Organic App Store Search
USR_000901,2025-07-30,US,Organic App Store Search
USR_000902,2025-02-01,DE,Organic App Store Search
USR_000903,2025-06-07,US,Apple Search Ads
USR_000904,2025-05-24,US,Social Media Campaign
USR_000905,2025-01-19,UK,Organic App Store Search
USR_000906,2025-01-18,US,Apple Search Ads
USR_000907,2025-09-14,UK,Apple Search Ads
USR_000908,2025-03-19,DE,Organic App Store Search
USR_000909,2025-06-24,UK,Organic App Store Search
USR_000910,2025-07-13,FR,Organic App Store Search
USR_000911,2025-04-23,DE,Social Media Campaign
USR_000912,2025-04-24,US,Social Media Campaign
USR_000913,2025-08-10,US,Organic App Store Search
USR_000914,2025-06-15,US,Organic App Store Search
USR_000915,2025-05-12,CA,Social Media Campaign
USR_000916,2025-09-21,US,Organic App Store Search
USR_000917,2025-02-24,JP,Social Media Campaign
USR_000918,2025-05-11,CA,Organic App Store Search
USR_000919,2025-09-23,US,Web Referral
USR_000920,2025-06-11,CA,Social Media Campaign
USR_000921,2025-03-28,US,Organic App Store Search
USR_000922,2025-02-24,DE,Apple Search Ads
USR_000923,2025-06-27,UK,Organic App Store Search
USR_000924,2025-01-08,US,Organic App Store Search
USR_000925,2025-09-04,US,Apple Search Ads
USR_000926,2025-09-12,FR,Organic App Store Search
USR_000927,2025-02-23,UK,Apple Search Ads
USR_000928,2025-09-06,JP,Organic App Store Search
USR_000929,2025-08-27,US,Apple Search Ads
USR_000930,2025-08-17,US,Organic App Store Search
USR_000931,2025-03-08,US,Social Media Campaign
USR_000932,2025-02-20,UK,Organic App Store Search
USR_000933,2025-04-07,US,Organic App Store Search
USR_000934,2025-04-02,US,Organic App Store Search
USR_000935,2025-09-21,CA,Organic App Store Search
USR_000936,2025-04-06,UK,Organic App Store Search
USR_000937,2025-03-29,US,Organic App Store Search
USR_000938,2025-03-19,UK,Web Referral
USR_000939,2025-04-30,AU,Organic App Store Search
USR_000940,2025-06-14,US,Social Media Campaign
USR_000941,2025-07-01,US,Apple Search Ads
USR_000942,2025-08-11,US,Organic App Store Search
USR_000943,2025-01-07,AU,Apple Search Ads
USR_000944,2025-09-20,DE,Social Media Campaign
USR_000945,2025-06-10,US,Organic App Store Search
USR_000946,2025-05-31,US,Social Media Campaign
USR_000947,2025-03-26,FR,Organic App Store Search
USR_000948,2025-05-27,JP,Apple Search Ads
USR_000949,2025-04-22,CA,Organic App Store Search
USR_000950,2025-02-05,JP,Organic App Store Search
USR_000951,2025-07-07,CA,Apple Search Ads
USR_000952,2025-03-23,AU,Organic App Store Search
USR_000953,2025-01-02,US,Organic App Store Search
USR_000954,2025-07-16,US,Organic App Store Search
USR_000955,2025-01-11,US,Apple Search Ads
USR_000956,2025-08-22,DE,Apple Search Ads
USR_000957,2025-07-14,FR,Organic App Store Search
USR_000958,2025-04-29,CA,Organic App Store Search
USR_000959,2025-01-20,US,Social Media Campaign
USR_000960,2025-09-18,US,Social Media Campaign
USR_000961,2025-09-13,US,Organic App Store Search
USR_000962,2025-08-10,US,Organic App Store Search
USR_000963,2025-08-14,CA,Organic App Store Search
USR_000964,2025-02-22,FR,Social Media Campaign
USR_000965,2025-03-22,US,Social Media Campaign
USR_000966,2025-07-21,US,Organic App Store Search
USR_000967,2025-06-07,CA,Social Media Campaign
USR_000968,2025-04-30,US,Organic App Store Search
USR_000969,2025-02-28,FR,Organic App Store Search
